"country","date","outcome","population"
"United States of America",2013-07-19,46130,316512626.380822
"United States of America",2013-07-26,46173,316556215.917808
"United States of America",2013-08-02,46142,316599805.454795
"United States of America",2013-08-09,46009,316643394.991781
"United States of America",2013-08-16,45828,316686984.528767
"United States of America",2013-08-23,46003,316730574.065753
"United States of America",2013-08-30,46270,316774163.60274
"United States of America",2013-09-06,45581,316817753.139726
"United States of America",2013-09-13,46188,316861342.676712
"United States of America",2013-09-20,46555,316904932.213699
"United States of America",2013-09-27,46654,316948521.750685
"United States of America",2013-10-04,47492,316992111.287671
"United States of America",2013-10-11,47304,317035700.824658
"United States of America",2013-10-18,47602,317079290.361644
"United States of America",2013-10-25,47746,317122879.89863
"United States of America",2013-11-01,48777,317166469.435616
"United States of America",2013-11-08,48939,317210058.972603
"United States of America",2013-11-15,49409,317253648.509589
"United States of America",2013-11-22,49591,317297238.046575
"United States of America",2013-11-29,49288,317340827.583562
"United States of America",2013-12-06,50812,317384417.120548
"United States of America",2013-12-13,51848,317428006.657534
"United States of America",2013-12-20,52548,317471596.194521
"United States of America",2014-01-04,53277,317565002.345205
"United States of America",2014-01-11,55620,317608591.882192
"United States of America",2014-01-18,54580,317652181.419178
"United States of America",2014-01-25,54085,317695770.956164
"United States of America",2014-02-01,53955,317739360.493151
"United States of America",2014-02-08,53397,317782950.030137
"United States of America",2014-02-15,53815,317826539.567123
"United States of America",2014-02-22,52642,317870129.10411
"United States of America",2014-03-01,51674,317913718.641096
"United States of America",2014-03-08,52058,317957308.178082
"United States of America",2014-03-15,51782,318000897.715069
"United States of America",2014-03-22,51385,318044487.252055
"United States of America",2014-03-29,50858,318088076.789041
"United States of America",2014-04-05,50749,318131666.326027
"United States of America",2014-04-12,50532,318175255.863014
"United States of America",2014-04-19,49736,318218845.4
"United States of America",2014-04-26,49747,318262434.936986
"United States of America",2014-05-03,49590,318306024.473973
"United States of America",2014-05-10,50321,318349614.010959
"United States of America",2014-05-17,47931,318393203.547945
"United States of America",2014-05-24,48598,318436793.084931
"United States of America",2014-05-31,48163,318480382.621918
"United States of America",2014-06-07,47750,318523972.158904
"United States of America",2014-06-14,47715,318567561.69589
"United States of America",2014-06-21,47540,318611151.232877
"United States of America",2014-06-28,47341,318654740.769863
"United States of America",2014-07-05,47240,318697585.178082
"United States of America",2014-07-12,47292,318739870.739726
"United States of America",2014-07-19,47098,318782156.30137
"United States of America",2014-07-26,47122,318824441.863014
"United States of America",2014-08-02,46936,318866727.424658
"United States of America",2014-08-09,46885,318909012.986301
"United States of America",2014-08-16,46646,318951298.547945
"United States of America",2014-08-23,46631,318993584.109589
"United States of America",2014-08-30,46393,319035869.671233
"United States of America",2014-09-06,47288,319078155.232877
"United States of America",2014-09-13,46814,319120440.794521
"United States of America",2014-09-20,47944,319162726.356164
"United States of America",2014-09-27,48413,319205011.917808
"United States of America",2014-10-04,48359,319247297.479452
"United States of America",2014-10-11,49351,319289583.041096
"United States of America",2014-10-18,49224,319331868.60274
"United States of America",2014-10-25,49044,319374154.164384
"United States of America",2014-11-01,48947,319416439.726027
"United States of America",2014-11-08,50952,319458725.287671
"United States of America",2014-11-15,50361,319501010.849315
"United States of America",2014-11-22,52469,319543296.410959
"United States of America",2014-11-29,51762,319585581.972603
"United States of America",2014-12-06,52727,319627867.534247
"United States of America",2014-12-13,53554,319670153.09589
"United States of America",2014-12-20,54622,319712438.657534
"United States of America",2015-01-03,59342,319797009.780822
"United States of America",2015-01-04,61737,319803050.575342
"United States of America",2015-01-11,61141,319845336.136986
"United States of America",2015-01-18,58628,319887621.69863
"United States of America",2015-01-25,57269,319929907.260274
"United States of America",2015-02-01,57284,319972192.821918
"United States of America",2015-02-08,56420,320014478.383562
"United States of America",2015-02-15,56348,320056763.945205
"United States of America",2015-02-22,55668,320099049.506849
"United States of America",2015-03-01,55732,320141335.068493
"United States of America",2015-03-08,55272,320183620.630137
"United States of America",2015-03-15,54262,320225906.191781
"United States of America",2015-03-22,53238,320268191.753425
"United States of America",2015-03-29,53009,320310477.315068
"United States of America",2015-04-05,52696,320352762.876712
"United States of America",2015-04-12,52844,320395048.438356
"United States of America",2015-04-19,51608,320437334
"United States of America",2015-04-26,51466,320479619.561644
"United States of America",2015-05-03,51659,320521905.123288
"United States of America",2015-05-10,50672,320564190.684932
"United States of America",2015-05-17,49327,320606476.246575
"United States of America",2015-05-24,49718,320648761.808219
"United States of America",2015-05-31,49041,320691047.369863
"United States of America",2015-06-07,49751,320733332.931507
"United States of America",2015-06-14,49109,320775618.493151
"United States of America",2015-06-21,49057,320817904.054795
"United States of America",2015-06-28,49218,320860189.616438
"United States of America",2015-07-05,48917,320901674.622951
"United States of America",2015-07-12,49227,320942559.213115
"United States of America",2015-07-19,48548,320983443.803279
"United States of America",2015-07-26,48258,321024328.393443
"United States of America",2015-08-02,47732,321065212.983607
"United States of America",2015-08-09,47977,321106097.57377
"United States of America",2015-08-16,48438,321146982.163934
"United States of America",2015-08-23,48496,321187866.754098
"United States of America",2015-08-30,48723,321228751.344262
"United States of America",2015-09-06,48762,321269635.934426
"United States of America",2015-09-13,48857,321310520.52459
"United States of America",2015-09-20,49228,321351405.114754
"United States of America",2015-09-27,48805,321392289.704918
"United States of America",2015-10-04,50950,321433174.295082
"United States of America",2015-10-11,49830,321474058.885246
"United States of America",2015-10-18,50667,321514943.47541
"United States of America",2015-10-25,50384,321555828.065574
"United States of America",2015-11-01,51158,321596712.655738
"United States of America",2015-11-08,50668,321637597.245902
"United States of America",2015-11-15,51387,321678481.836066
"United States of America",2015-11-22,51196,321719366.42623
"United States of America",2015-11-29,51996,321760251.016393
"United States of America",2015-12-06,53556,321801135.606557
"United States of America",2015-12-13,51842,321842020.196721
"United States of America",2016-01-04,55788,321970514.622951
"United States of America",2016-01-11,55525,322011399.213115
"United States of America",2016-01-18,55182,322052283.803279
"United States of America",2016-01-25,55606,322093168.393443
"United States of America",2016-02-01,54896,322134052.983607
"United States of America",2016-02-08,55106,322174937.57377
"United States of America",2016-02-15,55785,322215822.163934
"United States of America",2016-02-22,54873,322256706.754098
"United States of America",2016-02-29,55875,322297591.344262
"United States of America",2016-03-07,56112,322338475.934426
"United States of America",2016-03-14,54462,322379360.52459
"United States of America",2016-03-21,54662,322420245.114754
"United States of America",2016-03-28,53880,322461129.704918
"United States of America",2016-04-04,54066,322502014.295082
"United States of America",2016-04-11,53490,322542898.885246
"United States of America",2016-04-18,53149,322583783.47541
"United States of America",2016-04-25,51027,322624668.065574
"United States of America",2016-05-02,51270,322665552.655738
"United States of America",2016-05-09,51000,322706437.245902
"United States of America",2016-05-16,50469,322747321.836066
"United States of America",2016-05-23,50490,322788206.42623
"United States of America",2016-05-30,49711,322829091.016393
"United States of America",2016-06-06,49917,322869975.606557
"United States of America",2016-06-13,49910,322910860.196721
"United States of America",2016-06-20,49623,322951744.786885
"United States of America",2016-06-27,49746,322992629.377049
"United States of America",2016-07-04,49698,323032995.556164
"United States of America",2016-07-11,49637,323072670.520548
"United States of America",2016-07-18,49275,323112345.484932
"United States of America",2016-07-25,49698,323152020.449315
"United States of America",2016-08-01,49505,323191695.413699
"United States of America",2016-08-08,49740,323231370.378082
